"sampleIndex","randomSeed","assetContract","tokenSymbol","canonicalProtocol","canonicalVersion","canonicalPool","allCanonicalEvidence","direction","inputAsset","outputAsset","testAmount","recipient","chainId","provider","rmtFeeBps","feeAsset","providerSlippagePpm","maximumUserSlippagePpm","zeroXQuoteStatus","zeroXRouteStatus","invalidResponseReason","policyViolation","rmtParserDefect","expectedIntegratorFee","readOnlySimulationStatus","indicativeStatus","indicativeExpectedOutput","responseEconomics","integratorFeeDifferenceAtomic","expectedOutput","providerReportedMinimum","protectedOutput","executableBound","allowanceTarget","transactionTarget","transactionValue","calldataHash","settlerTarget","settlerRuntimeHash","targetRuntimeHash","firmStatus","fundedSimulation","caseOutcome","section","originalStatus","originalInputAmount","peepExtra"
"32","5272840","0xf0E17e54239CD945Cd7bEa471a3a2CA6a8C7f7A3","LEMON.FUN","uniswap","3","0x01fe057d1c5fb09a4ac02860758ddf26df9336b5","[{""protocol"":""uniswap"",""version"":3,""pool"":""0x01fe057d1c5fb09a4ac02860758ddf26df9336b5""}]","SELL","0xf0E17e54239CD945Cd7bEa471a3a2CA6a8C7f7A3","0x0000000000000000000000000000000000000000","2570601331273196944801","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0xf0E17e54239CD945Cd7bEa471a3a2CA6a8C7f7A3","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","6426503328182992362","NOT_RUN_INSUFFICIENT_BALANCE","indicative","486113995427270","{""sellAsset"":""0xf0e17e54239cd945cd7bea471a3a2ca6a8c7f7a3"",""buyAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""sellAmount"":""2570601331273196944801"",""buyAmount"":""486113995427270"",""minBuyAmount"":""481294237235252"",""totalNetworkFee"":""89713400364000"",""integratorFee"":{""asset"":""0xf0e17e54239cd945cd7bea471a3a2ca6a8c7f7a3"",""amount"":""6426503328182992362"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""730266392740"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xf0e17e54239cd945cd7bea471a3a2ca6a8c7f7a3"",""amount"":""6426503328182992362"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","486113995427270","481294237235252","481294237235252","true","0x0000000000001fF3684f28c67538d4D072C22734","0x0000000000001fF3684f28c67538d4D072C22734","0","0x00083abd5d93a4d229c0951d3dcec380639940d27ee485ca6c536cb5faad5d2f","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747339"",""blockHash"":""0x41fbe714fd48868532a2b936aa54103410cdf29c97bb73c979446385f5d10328"",""balanceSlot"":""0xf043c50fe795c69f30b8ff78b84032dc53a9d87ca283ae10a1dacfbb648e83ef"",""allowanceSlot"":""0x8633cf2d93cf08d5beab4385c45958edebafa053650c03b0a14121e3dde9d80f"",""allowanceSpender"":""0x0000000000001fF3684f28c67538d4D072C22734"",""allowanceAtomic"":""2570601331273196944801"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x00083abd5d93a4d229c0951d3dcec380639940d27ee485ca6c536cb5faad5d2f"",""gasLimit"":""331014"",""gasPrice"":""271593000"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""0"",""protectedOutput"":""481294237235252"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"33","5272840","0x890C6F78d70B59ee3c863dFc5bda2321d8E0992D","TESTER2","uniswap","4","0x260432a12b3cefb63f06ae3e5586fe63df62e168bd572338fdba7090c82bb052","[{""protocol"":""uniswap"",""version"":4,""pool"":""0x260432a12b3cefb63f06ae3e5586fe63df62e168bd572338fdba7090c82bb052""}]","BUY","0x0000000000000000000000000000000000000000","0x890C6F78d70B59ee3c863dFc5bda2321d8E0992D","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","45480169045992347751579","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0x890c6f78d70b59ee3c863dfc5bda2321d8e0992d"",""sellAmount"":""500000000000000"",""buyAmount"":""45480169045992347751579"",""minBuyAmount"":""45029915372437023507275"",""totalNetworkFee"":""210259626243750"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","45480169045992347751579","45029915372437023507275","45029915372437023507275","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0x98b195dba9a729f34edf3cbe84e19bb085dd166825bf89b438793551d63c365a","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747359"",""blockHash"":""0xe35930ce2e4c5d772670db30a87a4113f10546f877581778376290b744e1a8ba"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x98b195dba9a729f34edf3cbe84e19bb085dd166825bf89b438793551d63c365a"",""gasLimit"":""775669"",""gasPrice"":""271593000"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""45029915372437023507275"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"33","5272840","0x890C6F78d70B59ee3c863dFc5bda2321d8E0992D","TESTER2","uniswap","4","0x260432a12b3cefb63f06ae3e5586fe63df62e168bd572338fdba7090c82bb052","[{""protocol"":""uniswap"",""version"":4,""pool"":""0x260432a12b3cefb63f06ae3e5586fe63df62e168bd572338fdba7090c82bb052""}]","SELL","0x890C6F78d70B59ee3c863dFc5bda2321d8E0992D","0x0000000000000000000000000000000000000000","45480169045992347751579","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x890C6F78d70B59ee3c863dFc5bda2321d8E0992D","9900","10000","temporarily_unavailable","PROVIDER_UNAVAILABLE","","NOT_APPLICABLE","NO","113700422614980869378","NOT_REACHED","temporarily_unavailable","","","","","","","","","","","","","","","","","PROVIDER_UNAVAILABLE","matrix","","",""
"34","5272840","0xf71c8578e8C065f21678C31A6639E765c8B0530A","BAGENT","uniswap","2","0xd75ac5369a3fc20e04bd7c22993978042e391998","[{""protocol"":""uniswap"",""version"":2,""pool"":""0xd75ac5369a3fc20e04bd7c22993978042e391998""}]","BUY","0x0000000000000000000000000000000000000000","0xf71c8578e8C065f21678C31A6639E765c8B0530A","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","195145681762805474159605","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0xf71c8578e8c065f21678c31a6639e765c8b0530a"",""sellAmount"":""500000000000000"",""buyAmount"":""195145681762805474159605"",""minBuyAmount"":""193213739513353699955915"",""totalNetworkFee"":""187714784103750"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","195145681762805474159605","193213739513353699955915","193213739513353699955915","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0x79e99be6cd34b1cd57d895806383f427b2d1add332853423b72694aa59d52d4e","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747374"",""blockHash"":""0x7417c3ae38a6ffc18fedef0da1665243a9f78b4befe98103992c48689cb7a689"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x79e99be6cd34b1cd57d895806383f427b2d1add332853423b72694aa59d52d4e"",""gasLimit"":""692993"",""gasPrice"":""271593000"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""193213739513353699955915"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"34","5272840","0xf71c8578e8C065f21678C31A6639E765c8B0530A","BAGENT","uniswap","2","0xd75ac5369a3fc20e04bd7c22993978042e391998","[{""protocol"":""uniswap"",""version"":2,""pool"":""0xd75ac5369a3fc20e04bd7c22993978042e391998""}]","SELL","0xf71c8578e8C065f21678C31A6639E765c8B0530A","0x0000000000000000000000000000000000000000","195145681762805474159605","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0xf71c8578e8C065f21678C31A6639E765c8B0530A","9900","10000","no_route","NO_ROUTE","","NOT_APPLICABLE","NO","487864204407013685399","NOT_REACHED","no_route","","{""sellAsset"":null,""buyAsset"":null,""sellAmount"":null,""buyAmount"":null,""minBuyAmount"":null,""totalNetworkFee"":null,""integratorFee"":null,""zeroExFee"":null,""gasFee"":null,""integratorFees"":[],""integratorFeesOverflow"":false}","","","","","","","","","","","","","","","NO_ROUTE","matrix","","",""
"35","5272840","0x274117d3F589f0B6242402a3E37A7Be3c2f1C83e","のリス","uniswap","3","0xec3b27fbbf8feb74f1890400dd655753fc52e4cd","[{""protocol"":""uniswap"",""version"":3,""pool"":""0xec3b27fbbf8feb74f1890400dd655753fc52e4cd""}]","BUY","0x0000000000000000000000000000000000000000","0x274117d3F589f0B6242402a3E37A7Be3c2f1C83e","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","110298536178771918199088","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0x274117d3f589f0b6242402a3e37a7be3c2f1c83e"",""sellAmount"":""500000000000000"",""buyAmount"":""110298536178771918199088"",""minBuyAmount"":""109206580670602076199919"",""totalNetworkFee"":""89517824730000"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","110298536178771918199088","109206580670602076199919","109206580670602076199919","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0x2ee0b0431529198a76cad1271066747e0a8cf7407e0a39100f2bb43041447d39","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747389"",""blockHash"":""0xf3e9b9c6ebf4a72780dd1aa2048ce04a5a8ac9ee5bad3b7a4e08bc31cf1a0903"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x2ee0b0431529198a76cad1271066747e0a8cf7407e0a39100f2bb43041447d39"",""gasLimit"":""329664"",""gasPrice"":""271593000"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""109206580670602076199919"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"35","5272840","0x274117d3F589f0B6242402a3E37A7Be3c2f1C83e","のリス","uniswap","3","0xec3b27fbbf8feb74f1890400dd655753fc52e4cd","[{""protocol"":""uniswap"",""version"":3,""pool"":""0xec3b27fbbf8feb74f1890400dd655753fc52e4cd""}]","SELL","0x274117d3F589f0B6242402a3E37A7Be3c2f1C83e","0x0000000000000000000000000000000000000000","110298536178771918199088","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x274117d3F589f0B6242402a3E37A7Be3c2f1C83e","9900","10000","invalid_response","REJECTED","WRONG_INTEGRATOR_FEE_AMOUNT","YES","NO","275746340446929795497","NOT_REACHED","invalid_response","","{""sellAsset"":""0x274117d3f589f0b6242402a3e37a7be3c2f1c83e"",""buyAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""sellAmount"":""110298536178771918199088"",""buyAmount"":""495803126856830"",""minBuyAmount"":""490887302163908"",""totalNetworkFee"":""89030358144000"",""integratorFee"":{""asset"":""0x274117d3f589f0b6242402a3e37a7be3c2f1c83e"",""amount"":""275746340446929795498"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""744821923181"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0x274117d3f589f0b6242402a3e37a7be3c2f1c83e"",""amount"":""275746340446929795498"",""type"":""volume""}],""integratorFeesOverflow"":false}","1","","","","","","","","","","","","","","POLICY_REJECTED_WRONG_INTEGRATOR_FEE_AMOUNT","matrix","","",""
"36","5272840","0x85E7F0721c103005A6287013081E26b6E8611E18","VENN","uniswap","4","0x9368555b6c975c5755b02fa3573b964ed4fe1b0650fefec69f28c9ed89aaeabb","[{""protocol"":""uniswap"",""version"":4,""pool"":""0x9368555b6c975c5755b02fa3573b964ed4fe1b0650fefec69f28c9ed89aaeabb""}]","BUY","0x0000000000000000000000000000000000000000","0x85E7F0721c103005A6287013081E26b6E8611E18","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","58871618149839894845619","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0x85e7f0721c103005a6287013081e26b6e8611e18"",""sellAmount"":""500000000000000"",""buyAmount"":""58871618149839894845619"",""minBuyAmount"":""58288789130156479881084"",""totalNetworkFee"":""358807206195000"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","58871618149839894845619","58288789130156479881084","58288789130156479881084","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0xe06ce1c0ad8c8df6107ba601255866d7668bf0f2a3a5acb030f431b76a95edd5","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747399"",""blockHash"":""0x73cbc8cbea9ee2c65dd2f42b634edac3204ed039ba8261e7e8aac91b47302066"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0xe06ce1c0ad8c8df6107ba601255866d7668bf0f2a3a5acb030f431b76a95edd5"",""gasLimit"":""1321318"",""gasPrice"":""271552500"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""58288789130156479881084"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"36","5272840","0x85E7F0721c103005A6287013081E26b6E8611E18","VENN","uniswap","4","0x9368555b6c975c5755b02fa3573b964ed4fe1b0650fefec69f28c9ed89aaeabb","[{""protocol"":""uniswap"",""version"":4,""pool"":""0x9368555b6c975c5755b02fa3573b964ed4fe1b0650fefec69f28c9ed89aaeabb""}]","SELL","0x85E7F0721c103005A6287013081E26b6E8611E18","0x0000000000000000000000000000000000000000","58871618149839894845619","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x85E7F0721c103005A6287013081E26b6E8611E18","9900","10000","no_route","NO_ROUTE","","NOT_APPLICABLE","NO","147179045374599737114","NOT_REACHED","no_route","","{""sellAsset"":null,""buyAsset"":null,""sellAmount"":null,""buyAmount"":null,""minBuyAmount"":null,""totalNetworkFee"":null,""integratorFee"":null,""zeroExFee"":null,""gasFee"":null,""integratorFees"":[],""integratorFeesOverflow"":false}","","","","","","","","","","","","","","","NO_ROUTE","matrix","","",""
"37","5272840","0xdf07A5ddBeAa98f06388bC48186a52bD67a87E8B","VOODOO","uniswap","2","0x0794c9c35f9365ee49dbae32aba718da472fd8db","[{""protocol"":""uniswap"",""version"":2,""pool"":""0x0794c9c35f9365ee49dbae32aba718da472fd8db""}]","BUY","0x0000000000000000000000000000000000000000","0xdf07A5ddBeAa98f06388bC48186a52bD67a87E8B","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","199061730029798425851360","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0xdf07a5ddbeaa98f06388bc48186a52bd67a87e8b"",""sellAmount"":""500000000000000"",""buyAmount"":""199061730029798425851360"",""minBuyAmount"":""197091018902503421434085"",""totalNetworkFee"":""187685158140000"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","199061730029798425851360","197091018902503421434085","197091018902503421434085","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0x8e4defc8ce9ab60bf15258e164bcea2eb43cbfcebc032d19add8030f2535b67c","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747414"",""blockHash"":""0x0dc9e1ebb4211306011cdef040cad858046654080934e0cfb9d076614315f65d"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x8e4defc8ce9ab60bf15258e164bcea2eb43cbfcebc032d19add8030f2535b67c"",""gasLimit"":""693005"",""gasPrice"":""270828000"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""197091018902503421434085"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"37","5272840","0xdf07A5ddBeAa98f06388bC48186a52bD67a87E8B","VOODOO","uniswap","2","0x0794c9c35f9365ee49dbae32aba718da472fd8db","[{""protocol"":""uniswap"",""version"":2,""pool"":""0x0794c9c35f9365ee49dbae32aba718da472fd8db""}]","SELL","0xdf07A5ddBeAa98f06388bC48186a52bD67a87E8B","0x0000000000000000000000000000000000000000","199061730029798425851360","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0xdf07A5ddBeAa98f06388bC48186a52bD67a87E8B","9900","10000","no_route","NO_ROUTE","","NOT_APPLICABLE","NO","497654325074496064628","NOT_REACHED","no_route","","{""sellAsset"":null,""buyAsset"":null,""sellAmount"":null,""buyAmount"":null,""minBuyAmount"":null,""totalNetworkFee"":null,""integratorFee"":null,""zeroExFee"":null,""gasFee"":null,""integratorFees"":[],""integratorFeesOverflow"":false}","","","","","","","","","","","","","","","NO_ROUTE","matrix","","",""
"38","5272840","0x020bfC650A365f8BB26819deAAbF3E21291018b4","CASHCAT","uniswap","3","0xa70fc67c9f69da90b63a0e4c05d229954574e313","[{""protocol"":""uniswap"",""version"":3,""pool"":""0xa70fc67c9f69da90b63a0e4c05d229954574e313""},{""protocol"":""uniswap"",""version"":4,""pool"":""0x5dda0356812bf212b7f137dee56b7adf75b24a7d859cceb140fe8c239dabd494""}]","BUY","0x0000000000000000000000000000000000000000","0x020bfC650A365f8BB26819deAAbF3E21291018b4","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","7174997952527886087","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0x020bfc650a365f8bb26819deaabf3e21291018b4"",""sellAmount"":""500000000000000"",""buyAmount"":""7174997952527886087"",""minBuyAmount"":""7103965472797853988"",""totalNetworkFee"":""87069847860000"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","7174997952527886087","7103965472797853988","7103965472797853988","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0x48028a13da49a5b0c84a36324a1b64cf2384a99800a3a72d5091048f24f855a6","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747434"",""blockHash"":""0xa726223d64f0ad42ab6c90a5ba83d2a9fbaa2bce7874ebfd5b532c32a711c93a"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x48028a13da49a5b0c84a36324a1b64cf2384a99800a3a72d5091048f24f855a6"",""gasLimit"":""321495"",""gasPrice"":""271552500"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""7103965472797853988"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
